date,stock_code,stock_name,price,support_price,support_date,test_count,reason,sector,market_condition,filtered,filter_reason
2025-05-28,000032.SZ,000032.SZ,19.3724,18.7661,2025-04-08,2,第2次测试支撑后反弹,深市主板,数据不足,False,
2025-10-30,000032.SZ,000032.SZ,20.24,20.1,2025-10-15,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-12-10,000032.SZ,000032.SZ,18.69,18.6,2025-11-24,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-04-29,000063.SZ,000063.SZ,32.23,30.6307,2025-04-11,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-06-03,000063.SZ,000063.SZ,31.63,30.6307,2025-04-11,9,第9次测试支撑后反弹,深市主板,数据不足,False,
2025-06-23,000063.SZ,000063.SZ,31.75,30.86,2025-06-03,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-12-30,000063.SZ,000063.SZ,37.84,36.38,2025-12-12,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2026-02-06,000063.SZ,000063.SZ,36.8,35.61,2025-12-16,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-04-09,000333.SZ,000333.SZ,66.8974,65.0971,2025-02-26,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-08-21,000333.SZ,000333.SZ,71.6602,69.4344,2025-07-31,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2026-02-03,000333.SZ,000333.SZ,78.1,75.91,2026-01-14,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2026-03-09,000333.SZ,000333.SZ,76.6,75.0,2026-01-28,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-05-27,000338.SZ,000338.SZ,14.3054,13.6469,2025-04-09,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-06-20,000338.SZ,000338.SZ,14.6299,14.0859,2025-05-19,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-10-13,000338.SZ,000338.SZ,14.2503,13.3627,2025-09-26,2,第2次测试支撑后反弹,深市主板,数据不足,False,
2025-05-16,000400.SZ,000400.SZ,21.6393,20.7927,2025-04-29,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-06-25,000400.SZ,000400.SZ,20.6844,20.5761,2025-06-03,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-04-22,000415.SZ,000415.SZ,2.88,2.82,2025-04-07,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-10-16,000415.SZ,000415.SZ,3.46,3.33,2025-09-04,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-11-24,000415.SZ,000415.SZ,3.5,3.37,2025-10-15,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-04-29,000629.SZ,000629.SZ,2.56,2.49,2025-04-08,2,第2次测试支撑后反弹,深市主板,数据不足,False,
2025-04-29,000629.SZ,000629.SZ,2.56,2.62,2025-04-11,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-06-20,000629.SZ,000629.SZ,2.51,2.49,2025-06-03,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-11-06,000651.SZ,000651.SZ,39.1184,38.3379,2025-09-26,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-12-30,000661.SZ,000661.SZ,92.5,91.72,2025-12-15,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2026-02-24,000661.SZ,000661.SZ,88.43,89.66,2026-02-02,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-04-24,000683.SZ,000683.SZ,4.80349,4.68105,2025-04-09,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-07-01,000683.SZ,000683.SZ,4.77,4.7093,2025-05-26,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-04-30,000708.SZ,000708.SZ,11.2305,10.6926,2025-04-11,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-04-29,000977.SZ,000977.SZ,49.385,46.2423,2025-04-11,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-12-16,000977.SZ,000977.SZ,60.56,59.0,2025-11-17,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2026-03-05,000977.SZ,000977.SZ,59.79,58.5,2026-02-06,2,第2次测试支撑后反弹,深市主板,数据不足,False,
2025-04-30,000998.SZ,000998.SZ,10.2586,9.97968,2025-03-31,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2026-01-27,000998.SZ,000998.SZ,9.53,9.25,2025-12-18,7,第7次测试支撑后反弹,深市主板,数据不足,False,
2025-06-23,000999.SZ,000999.SZ,30.9138,29.7679,2025-04-29,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-07-15,000999.SZ,000999.SZ,30.4018,30.1163,2025-06-23,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-10-09,000999.SZ,000999.SZ,27.7929,27.527,2025-09-23,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2026-02-03,000999.SZ,000999.SZ,28.1,27.81,2025-12-10,9,第9次测试支撑后反弹,深市主板,数据不足,False,
2026-02-27,000999.SZ,000999.SZ,29.17,27.82,2026-02-03,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-06-23,001914.SZ,001914.SZ,11.239,10.9151,2025-05-23,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-11-05,001914.SZ,001914.SZ,11.4,11.17,2025-10-20,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-12-17,001914.SZ,001914.SZ,11.06,10.85,2025-11-28,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2026-01-07,001914.SZ,001914.SZ,10.9,10.79,2025-12-17,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-05-28,001965.SZ,001965.SZ,11.9153,11.8285,2025-04-03,9,第9次测试支撑后反弹,深市主板,数据不足,False,
2025-10-09,001965.SZ,001965.SZ,9.89,9.57,2025-09-22,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-12-01,001965.SZ,001965.SZ,9.9,9.69,2025-10-09,7,第7次测试支撑后反弹,深市主板,数据不足,False,
2026-03-04,001965.SZ,001965.SZ,9.57,9.38,2026-01-26,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-06-23,001979.SZ,001979.SZ,8.50941,8.38226,2025-06-03,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2026-01-07,001979.SZ,001979.SZ,8.85,8.59,2025-12-22,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-07-17,002001.SZ,002001.SZ,21.6728,20.8499,2025-06-27,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-10-17,002007.SZ,002007.SZ,16.1133,15.3954,2025-09-29,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-12-31,002007.SZ,002007.SZ,15.4,15.03,2025-12-12,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2026-01-22,002007.SZ,002007.SZ,15.71,15.03,2025-12-12,7,第7次测试支撑后反弹,深市主板,数据不足,False,
2025-04-29,002008.SZ,002008.SZ,23.0117,21.8685,2025-04-08,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-06-16,002008.SZ,002008.SZ,23.03,22.4894,2025-04-29,7,第7次测试支撑后反弹,深市主板,数据不足,False,
2025-12-16,002008.SZ,002008.SZ,36.18,34.87,2025-11-21,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-09-26,002025.SZ,002025.SZ,49.2,47.87,2025-09-10,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-04-09,002027.SZ,002027.SZ,6.52583,5.99233,2025-02-19,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-11-06,002027.SZ,002027.SZ,7.44027,7.31205,2025-10-16,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-12-29,002027.SZ,002027.SZ,7.3,6.97,2025-12-10,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2026-01-28,002027.SZ,002027.SZ,7.13,6.97,2025-12-10,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-05-09,002028.SZ,002028.SZ,70.193,68.0178,2025-04-07,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-06-04,002028.SZ,002028.SZ,71.7325,68.9315,2025-04-18,7,第7次测试支撑后反弹,深市主板,数据不足,False,
2025-04-09,002128.SZ,002128.SZ,17.0786,16.47,2025-02-27,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-12-16,002155.SZ,002155.SZ,20.58,19.88,2025-10-28,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-05-23,002244.SZ,002244.SZ,8.93336,9.05234,2025-04-08,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-06-12,002244.SZ,002244.SZ,9.17132,8.91353,2025-05-23,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-12-29,002244.SZ,002244.SZ,9.81,9.65,2025-12-10,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-04-25,002266.SZ,002266.SZ,3.07016,2.90288,2025-04-08,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-07-01,002271.SZ,002271.SZ,9.95459,9.6206,2025-06-16,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-04-29,002281.SZ,002281.SZ,41.4175,40.3636,2025-04-11,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-05-27,002281.SZ,002281.SZ,41.0496,40.3636,2025-04-11,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-08-14,002292.SZ,002292.SZ,9.39,9.02,2025-06-23,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-11-14,002292.SZ,002292.SZ,8.7,8.35,2025-10-23,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2026-03-05,002294.SZ,002294.SZ,48.14,45.3,2026-02-04,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-04-29,002312.SZ,002312.SZ,10.9433,10.647,2025-04-10,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-05-26,002312.SZ,002312.SZ,11.0421,10.647,2025-04-10,8,第8次测试支撑后反弹,深市主板,数据不足,False,
2025-09-05,002312.SZ,002312.SZ,11.45,11.1,2025-08-04,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-10-22,002312.SZ,002312.SZ,10.41,10.31,2025-09-29,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-04-09,002318.SZ,002318.SZ,22.5715,21.3234,2025-03-11,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-07-18,002318.SZ,002318.SZ,23.72,23.02,2025-06-30,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-09-04,002318.SZ,002318.SZ,22.25,21.93,2025-08-04,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-04-29,002340.SZ,002340.SZ,6.13646,5.88902,2025-04-10,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-11-07,002352.SZ,002352.SZ,40.0,39.58,2025-09-26,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-12-31,002352.SZ,002352.SZ,38.33,37.08,2025-12-12,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2026-02-02,002352.SZ,002352.SZ,37.6,37.03,2025-12-10,9,第9次测试支撑后反弹,深市主板,数据不足,False,
2025-05-22,002371.SZ,002371.SZ,315.448,303.765,2025-03-31,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-07-17,002371.SZ,002371.SZ,320.0,305.28,2025-06-19,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-04-30,002389.SZ,002389.SZ,17.833,17.3743,2025-04-08,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-09-26,002389.SZ,002389.SZ,21.6,20.7,2025-09-04,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-10-22,002389.SZ,002389.SZ,21.76,20.91,2025-09-18,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-11-18,002389.SZ,002389.SZ,21.53,20.96,2025-10-23,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-06-20,002405.SZ,002405.SZ,8.17,7.91,2025-04-21,7,第7次测试支撑后反弹,深市主板,数据不足,False,
2025-12-12,002405.SZ,002405.SZ,8.42,8.21,2025-11-21,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2026-02-02,002407.SZ,002407.SZ,28.57,27.65,2025-12-16,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2026-03-09,002407.SZ,002407.SZ,29.17,27.7,2026-02-06,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-04-28,002409.SZ,002409.SZ,52.3689,52.3095,2025-04-11,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-05-27,002409.SZ,002409.SZ,52.795,51.8042,2025-04-29,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-07-04,002409.SZ,002409.SZ,53.9762,51.1191,2025-06-17,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-07-07,002410.SZ,002410.SZ,13.23,13.03,2025-06-20,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-08-01,002410.SZ,002410.SZ,13.28,12.94,2025-06-23,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-09-23,002410.SZ,002410.SZ,13.35,12.88,2025-08-01,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-12-23,002410.SZ,002410.SZ,12.26,12.2,2025-11-21,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-04-29,002415.SZ,002415.SZ,27.3364,26.5457,2025-04-08,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-07-31,002415.SZ,002415.SZ,27.9292,26.9211,2025-06-20,7,第7次测试支撑后反弹,深市主板,数据不足,False,
2025-10-30,002422.SZ,002422.SZ,33.3,33.4939,2025-10-14,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-11-24,002422.SZ,002422.SZ,33.41,32.31,2025-11-07,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2026-03-03,002422.SZ,002422.SZ,29.53,29.07,2026-01-05,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-05-09,002432.SZ,002432.SZ,37.4997,36.137,2025-04-15,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-07-11,002432.SZ,002432.SZ,38.77,35.47,2025-06-23,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-10-13,002432.SZ,002432.SZ,39.49,37.69,2025-09-23,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2026-02-05,002432.SZ,002432.SZ,42.05,40.02,2025-12-09,9,第9次测试支撑后反弹,深市主板,数据不足,False,
2025-12-18,002436.SZ,002436.SZ,19.31,18.63,2025-11-21,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-06-20,002456.SZ,002456.SZ,11.51,11.06,2025-04-25,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-07-15,002456.SZ,002456.SZ,11.22,11.2,2025-06-23,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-08-08,002456.SZ,002456.SZ,11.51,11.2,2025-06-23,7,第7次测试支撑后反弹,深市主板,数据不足,False,
2025-11-27,002456.SZ,002456.SZ,11.27,11.55,2025-10-23,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-12-31,002456.SZ,002456.SZ,10.84,10.22,2025-12-16,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2026-01-21,002456.SZ,002456.SZ,10.59,10.22,2025-12-16,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-04-29,002459.SZ,002459.SZ,9.65,9.44,2025-04-09,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-05-30,002459.SZ,002459.SZ,9.23,9.35,2025-04-30,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-04-30,002460.SZ,002460.SZ,29.8277,28.7624,2025-04-08,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-05-30,002460.SZ,002460.SZ,30.1463,29.5987,2025-04-30,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-06-20,002460.SZ,002460.SZ,30.2657,29.5987,2025-04-30,8,第8次测试支撑后反弹,深市主板,数据不足,False,
2025-04-30,002465.SZ,002465.SZ,10.4105,10.0921,2025-04-07,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-11-06,002465.SZ,002465.SZ,11.8,11.62,2025-10-22,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-11-27,002465.SZ,002465.SZ,12.12,11.43,2025-11-07,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-04-23,002466.SZ,002466.SZ,28.69,26.57,2025-04-08,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2026-02-10,002466.SZ,002466.SZ,51.08,49.08,2025-12-16,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-06-20,002472.SZ,002472.SZ,30.1647,29.276,2025-04-21,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-12-17,002472.SZ,002472.SZ,40.07,38.5,2025-11-18,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-05-28,002475.SZ,002475.SZ,30.7403,29.2038,2025-04-18,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2026-01-13,002475.SZ,002475.SZ,53.1732,52.6349,2025-11-21,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-11-26,002493.SZ,002493.SZ,9.63,9.28,2025-10-09,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-05-30,002497.SZ,002497.SZ,10.7819,10.6125,2025-04-11,8,第8次测试支撑后反弹,深市主板,数据不足,False,
2025-06-23,002497.SZ,002497.SZ,11.041,10.5926,2025-05-27,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-05-27,002517.SZ,002517.SZ,15.7278,15.2108,2025-04-11,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-05-09,002532.SZ,002532.SZ,7.14272,6.85587,2025-04-10,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-04-28,002544.SZ,002544.SZ,20.2926,19.5728,2025-04-07,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-09-05,002595.SZ,002595.SZ,58.15,55.61,2025-07-31,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2025-08-18,002701.SZ,002701.SZ,5.46,5.37,2025-08-01,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-09-30,002701.SZ,002701.SZ,5.42,5.36,2025-08-04,8,第8次测试支撑后反弹,深市主板,数据不足,False,
2025-11-25,002701.SZ,002701.SZ,5.63,5.36,2025-10-09,2,第2次测试支撑后反弹,深市主板,数据不足,False,
2026-01-16,002701.SZ,002701.SZ,5.83,5.6,2025-11-26,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-04-28,002837.SZ,002837.SZ,23.0109,23.1638,2025-04-08,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-06-03,002837.SZ,002837.SZ,24.16,22.9498,2025-04-28,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-04-17,002851.SZ,002851.SZ,47.7324,48.152,2025-03-04,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-05-27,002851.SZ,002851.SZ,44.4457,42.8373,2025-04-29,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-11-24,002851.SZ,002851.SZ,71.02,67.75,2025-10-15,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2025-07-29,002891.SZ,002891.SZ,53.9616,54.131,2025-07-14,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-09-15,002891.SZ,002891.SZ,55.55,53.4533,2025-07-29,6,第6次测试支撑后反弹,深市主板,数据不足,False,
2025-10-09,002891.SZ,002891.SZ,53.43,51.3,2025-09-23,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-12-17,002891.SZ,002891.SZ,53.29,51.89,2025-10-23,5,第5次测试支撑后反弹,深市主板,数据不足,False,
2026-01-15,002891.SZ,002891.SZ,51.58,51.5,2025-12-31,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-06-03,300017.SZ,300017.SZ,10.51,10.0108,2025-04-11,6,第6次测试支撑后反弹,创业板,数据不足,False,
2025-07-11,300017.SZ,300017.SZ,10.3,9.8,2025-06-23,3,第3次测试支撑后反弹,创业板,数据不足,False,
2025-10-23,300017.SZ,300017.SZ,11.33,10.67,2025-09-04,7,第7次测试支撑后反弹,创业板,数据不足,False,
2025-11-12,300017.SZ,300017.SZ,11.01,10.68,2025-10-23,3,第3次测试支撑后反弹,创业板,数据不足,False,
2025-12-30,300017.SZ,300017.SZ,10.31,9.9,2025-12-15,3,第3次测试支撑后反弹,创业板,数据不足,False,
2025-04-28,300024.SZ,300024.SZ,16.23,15.9,2025-04-11,4,第4次测试支撑后反弹,创业板,数据不足,False,
2025-12-18,300024.SZ,300024.SZ,17.2,16.42,2025-11-21,5,第5次测试支撑后反弹,创业板,数据不足,False,
2026-02-02,300024.SZ,300024.SZ,17.14,16.6,2025-12-17,3,第3次测试支撑后反弹,创业板,数据不足,False,
2025-05-12,300033.SZ,300033.SZ,263.928,256.43,2025-04-25,4,第4次测试支撑后反弹,创业板,数据不足,False,
2025-05-28,300033.SZ,300033.SZ,246.933,241.934,2025-04-09,3,第3次测试支撑后反弹,创业板,数据不足,False,
2025-06-20,300033.SZ,300033.SZ,239.225,244.714,2025-06-03,3,第3次测试支撑后反弹,创业板,数据不足,False,
2025-12-15,300033.SZ,300033.SZ,306.0,313.37,2025-11-24,4,第4次测试支撑后反弹,创业板,数据不足,False,
2025-04-28,300037.SZ,300037.SZ,30.2059,28.8536,2025-04-11,4,第4次测试支撑后反弹,创业板,数据不足,False,
2026-02-05,300037.SZ,300037.SZ,48.0,46.7,2025-12-12,4,第4次测试支撑后反弹,创业板,数据不足,False,
2025-05-28,300054.SZ,300054.SZ,27.652,26.7053,2025-04-11,4,第4次测试支撑后反弹,创业板,数据不足,False,
2025-04-29,300058.SZ,300058.SZ,8.4,7.92,2025-04-11,4,第4次测试支撑后反弹,创业板,数据不足,False,
2025-05-28,300058.SZ,300058.SZ,8.23,7.97,2025-04-18,5,第5次测试支撑后反弹,创业板,数据不足,False,
2025-06-20,300058.SZ,300058.SZ,6.25,6.1,2025-06-04,3,第3次测试支撑后反弹,创业板,数据不足,False,
2025-07-15,300058.SZ,300058.SZ,6.58,6.13,2025-06-20,5,第5次测试支撑后反弹,创业板,数据不足,False,
2025-09-29,300058.SZ,300058.SZ,6.68,6.36,2025-09-04,5,第5次测试支撑后反弹,创业板,数据不足,False,
2025-06-03,300059.SZ,300059.SZ,20.97,19.98,2025-04-16,8,第8次测试支撑后反弹,创业板,数据不足,False,
2025-12-31,300059.SZ,300059.SZ,23.22,22.57,2025-12-16,3,第3次测试支撑后反弹,创业板,数据不足,False,
2025-05-26,300068.SZ,300068.SZ,14.29,13.78,2025-04-29,4,第4次测试支撑后反弹,创业板,数据不足,False,
2025-06-23,300068.SZ,300068.SZ,14.86,13.78,2025-04-29,8,第8次测试支撑后反弹,创业板,数据不足,False,
2025-08-01,300068.SZ,300068.SZ,14.81,14.22,2025-06-03,7,第7次测试支撑后反弹,创业板,数据不足,False,
2025-11-26,300068.SZ,300068.SZ,16.88,16.47,2025-10-23,3,第3次测试支撑后反弹,创业板,数据不足,False,
2026-01-21,300068.SZ,300068.SZ,16.0,15.48,2025-12-23,4,第4次测试支撑后反弹,创业板,数据不足,False,
2026-03-05,300068.SZ,300068.SZ,14.87,14.5,2026-02-02,2,第2次测试支撑后反弹,创业板,数据不足,False,
2025-05-06,300070.SZ,300070.SZ,4.55586,4.36604,2025-04-16,4,第4次测试支撑后反弹,创业板,数据不足,False,
2025-05-27,300070.SZ,300070.SZ,4.46,4.36604,2025-04-16,7,第7次测试支撑后反弹,创业板,数据不足,False,
2025-06-20,300070.SZ,300070.SZ,4.37,4.35605,2025-05-23,5,第5次测试支撑后反弹,创业板,数据不足,False,
2025-12-31,300070.SZ,300070.SZ,3.95,3.86,2025-12-16,3,第3次测试支撑后反弹,创业板,数据不足,False,
2026-02-02,300070.SZ,300070.SZ,4.02,3.86,2025-12-16,8,第8次测试支撑后反弹,创业板,数据不足,False,
2026-02-24,300070.SZ,300070.SZ,4.06,3.89,2025-12-30,8,第8次测试支撑后反弹,创业板,数据不足,False,
2025-04-29,300073.SZ,300073.SZ,37.9559,36.3341,2025-04-11,4,第4次测试支撑后反弹,创业板,数据不足,False,
2025-06-03,300073.SZ,300073.SZ,38.0,36.6724,2025-04-18,6,第6次测试支撑后反弹,创业板,数据不足,False,
2025-12-30,300073.SZ,300073.SZ,58.22,56.3,2025-12-15,3,第3次测试支撑后反弹,创业板,数据不足,False,
2026-02-05,300073.SZ,300073.SZ,56.03,55.1,2025-12-16,5,第5次测试支撑后反弹,创业板,数据不足,False,
2025-06-03,300083.SZ,300083.SZ,7.99,7.84,2025-04-11,7,第7次测试支撑后反弹,创业板,数据不足,False,
2025-11-21,300083.SZ,300083.SZ,9.08,8.77,2025-10-17,4,第4次测试支撑后反弹,创业板,数据不足,False,
2025-12-17,300083.SZ,300083.SZ,9.04,8.71,2025-11-21,5,第5次测试支撑后反弹,创业板,数据不足,False,
2026-02-05,300083.SZ,300083.SZ,8.77,8.54,2025-12-17,4,第4次测试支撑后反弹,创业板,数据不足,False,
2025-12-23,300088.SZ,300088.SZ,5.92,5.74,2025-11-21,6,第6次测试支撑后反弹,创业板,数据不足,False,
2025-04-29,300118.SZ,300118.SZ,8.93,8.58,2025-04-08,4,第4次测试支撑后反弹,创业板,数据不足,False,
2025-06-19,300118.SZ,300118.SZ,8.7,8.65,2025-04-28,4,第4次测试支撑后反弹,创业板,数据不足,False,
2025-09-29,300118.SZ,300118.SZ,10.46,10.0,2025-08-14,6,第6次测试支撑后反弹,创业板,数据不足,False,
2025-10-27,300118.SZ,300118.SZ,10.13,9.9,2025-09-23,5,第5次测试支撑后反弹,创业板,数据不足,False,
2025-12-04,300118.SZ,300118.SZ,10.15,9.9,2025-10-23,3,第3次测试支撑后反弹,创业板,数据不足,False,
2025-05-16,300122.SZ,300122.SZ,19.47,18.7,2025-04-29,3,第3次测试支撑后反弹,创业板,数据不足,False,
2025-06-13,300122.SZ,300122.SZ,18.95,18.7,2025-04-29,7,第7次测试支撑后反弹,创业板,数据不足,False,
2025-07-07,300122.SZ,300122.SZ,19.42,18.81,2025-06-16,4,第4次测试支撑后反弹,创业板,数据不足,False,
2025-12-31,300122.SZ,300122.SZ,18.9,18.9,2025-12-16,3,第3次测试支撑后反弹,创业板,数据不足,False,
2026-02-13,300122.SZ,300122.SZ,17.07,16.75,2026-01-21,4,第4次测试支撑后反弹,创业板,数据不足,False,
